reaction	linear_coefficient
EX_galt_e_	[0.04034135276546161, 0.029487007747199756, 0.033375730906059754, 0.0502107706745973, 0.03299327846938251]
EX_galur_e_	[0.04034135276546161, 0.029487007747199756, 0.033375730906059754, 0.0502107706745973, 0.03299327846938251]
EX_gam_e_	[0.04034135276546161, 0.029487007747199756, 0.033375730906059754, 0.0502107706745973, 0.03299327846938251]
EX_gam6p_e_	[0.04034135276546161, 0.029487007747199756, 0.033375730906059754, 0.0502107706745973, 0.03299327846938251]
EX_gbbtn_e_	[0.04034135276546161, 0.029487007747199756, 0.033375730906059754, 0.0502107706745973, 0.03299327846938251]
EX_gdp_e_	[0.04034135276546161, 0.029487007747199756, 0.033375730906059754, 0.0502107706745973, 0.03299327846938251]
EX_glc_D_e_	[0.04034135276546161, 0.029487007747199756, 0.033375730906059754, 0.0502107706745973, 0.03299327846938251]
EX_glcr_e_	[0.04034135276546161, 0.029487007747199756, 0.033375730906059754, 0.0502107706745973, 0.03299327846938251]
EX_glcur_e_	[0.04034135276546161, 0.029487007747199756, 0.033375730906059754, 0.0502107706745973, 0.03299327846938251]
EX_glcur1p_e_	[0.04034135276546161, 0.029487007747199756, 0.033375730906059754, 0.0502107706745973, 0.03299327846938251]
EX_gln_L_e_	[0.04034135276546161, 0.029487007747199756, 0.033375730906059754, 0.0502107706745973, 0.03299327846938251]
EX_glu_L_e_	[0.04034135276546161, 0.029487007747199756, 0.033375730906059754, 0.0502107706745973, 0.03299327846938251]
EX_gly_e_	[0.04034135276546161, 0.029487007747199756, 0.033375730906059754, 0.0502107706745973, 0.03299327846938251]
EX_glyald_e_	[0.04034135276546161, 0.029487007747199756, 0.033375730906059754, 0.0502107706745973, 0.03299327846938251]
EX_glyb_e_	[0.04034135276546161, 0.029487007747199756, 0.033375730906059754, 0.0502107706745973, 0.03299327846938251]
EX_glyc_e_	[0.04034135276546161, 0.029487007747199756, 0.033375730906059754, 0.0502107706745973, 0.03299327846938251]
EX_glyc_R_e_	[0.04034135276546161, 0.029487007747199756, 0.033375730906059754, 0.0502107706745973, 0.03299327846938251]
EX_glyc2p_e_	[0.04034135276546161, 0.029487007747199756, 0.033375730906059754, 0.0502107706745973, 0.03299327846938251]
EX_glyc3p_e_	[0.04034135276546161, 0.029487007747199756, 0.033375730906059754, 0.0502107706745973, 0.03299327846938251]
EX_glyclt_e_	[0.04034135276546161, 0.029487007747199756, 0.033375730906059754, 0.0502107706745973, 0.03299327846938251]
EX_gmp_e_	[0.04034135276546161, 0.029487007747199756, 0.033375730906059754, 0.0502107706745973, 0.03299327846938251]
EX_gsn_e_	[0.04034135276546161, 0.029487007747199756, 0.033375730906059754, 0.0502107706745973, 0.03299327846938251]
EX_gthox_e_	[0.04034135276546161, 0.029487007747199756, 0.033375730906059754, 0.0502107706745973, 0.03299327846938251]
EX_gthrd_e_	[0.04034135276546161, 0.029487007747199756, 0.033375730906059754, 0.0502107706745973, 0.03299327846938251]
EX_gtp_e_	[0.04034135276546161, 0.029487007747199756, 0.033375730906059754, 0.0502107706745973, 0.03299327846938251]
EX_gua_e_	[0.04034135276546161, 0.029487007747199756, 0.033375730906059754, 0.0502107706745973, 0.03299327846938251]
EX_h_e_	[0.04034135276546161, 0.029487007747199756, 0.033375730906059754, 0.0502107706745973, 0.03299327846938251]
EX_h2_e_	[0.04034135276546161, 0.029487007747199756, 0.033375730906059754, 0.0502107706745973, 0.03299327846938251]
EX_h2o_e_	[0.04034135276546161, 0.029487007747199756, 0.033375730906059754, 0.0502107706745973, 0.03299327846938251]
EX_h2o2_e_	[0.04034135276546161, 0.029487007747199756, 0.033375730906059754, 0.0502107706745973, 0.03299327846938251]
EX_h2s_e_	[0.04034135276546161, 0.029487007747199756, 0.033375730906059754, 0.0502107706745973, 0.03299327846938251]
EX_hdca_e_	[0.04034135276546161, 0.029487007747199756, 0.033375730906059754, 0.0502107706745973, 0.03299327846938251]
EX_hdcea_e_	[0.04034135276546161, 0.029487007747199756, 0.033375730906059754, 0.0502107706745973, 0.03299327846938251]
EX_Hg_e_	[0.04034135276546161, 0.029487007747199756, 0.033375730906059754, 0.0502107706745973, 0.03299327846938251]
EX_hg2_e_	[0.04034135276546161, 0.029487007747199756, 0.033375730906059754, 0.0502107706745973, 0.03299327846938251]
EX_HgFe3_e_	[0.04034135276546161, 0.029487007747199756, 0.033375730906059754, 0.0502107706745973, 0.03299327846938251]
EX_his_L_e_	[0.04034135276546161, 0.029487007747199756, 0.033375730906059754, 0.0502107706745973, 0.03299327846938251]
EX_hom_L_e_	[0.04034135276546161, 0.029487007747199756, 0.033375730906059754, 0.0502107706745973, 0.03299327846938251]
EX_hxa_e_	[0.04034135276546161, 0.029487007747199756, 0.033375730906059754, 0.0502107706745973, 0.03299327846938251]
EX_hxan_e_	[0.04034135276546161, 0.029487007747199756, 0.033375730906059754, 0.0502107706745973, 0.03299327846938251]
EX_idon_L_e_	[0.04034135276546161, 0.029487007747199756, 0.033375730906059754, 0.0502107706745973, 0.03299327846938251]
EX_ile_L_e_	[0.04034135276546161, 0.029487007747199756, 0.033375730906059754, 0.0502107706745973, 0.03299327846938251]
EX_imp_e_	[0.04034135276546161, 0.029487007747199756, 0.033375730906059754, 0.0502107706745973, 0.03299327846938251]
EX_indole_e_	[0.04034135276546161, 0.029487007747199756, 0.033375730906059754, 0.0502107706745973, 0.03299327846938251]
EX_inost_e_	[0.04034135276546161, 0.029487007747199756, 0.033375730906059754, 0.0502107706745973, 0.03299327846938251]
EX_isetac_e_	[0.04034135276546161, 0.029487007747199756, 0.033375730906059754, 0.0502107706745973, 0.03299327846938251]
EX_k_e_	[0.04034135276546161, 0.029487007747199756, 0.033375730906059754, 0.0502107706745973, 0.03299327846938251]
EX_lac_D_e_	[0.04034135276546161, 0.029487007747199756, 0.033375730906059754, 0.0502107706745973, 0.03299327846938251]
EX_lac_L_e_	[0.04034135276546161, 0.029487007747199756, 0.033375730906059754, 0.0502107706745973, 0.03299327846938251]
EX_LalaDgluMdap_e_	[0.04034135276546161, 0.029487007747199756, 0.033375730906059754, 0.0502107706745973, 0.03299327846938251]
EX_LalaDgluMdapDala_e_	[0.04034135276546161, 0.029487007747199756, 0.033375730906059754, 0.0502107706745973, 0.03299327846938251]
EX_lcts_e_	[0.04034135276546161, 0.029487007747199756, 0.033375730906059754, 0.0502107706745973, 0.03299327846938251]
EX_leu_L_e_	[0.04034135276546161, 0.029487007747199756, 0.033375730906059754, 0.0502107706745973, 0.03299327846938251]
EX_Lf_e_	[0.04034135276546161, 0.029487007747199756, 0.033375730906059754, 0.0502107706745973, 0.03299327846938251]
EX_LfFe3_e_	[0.04034135276546161, 0.029487007747199756, 0.033375730906059754, 0.0502107706745973, 0.03299327846938251]
EX_lipa_e_	[0.04034135276546161, 0.029487007747199756, 0.033375730906059754, 0.0502107706745973, 0.03299327846938251]
EX_lys_L_e_	[0.04034135276546161, 0.029487007747199756, 0.033375730906059754, 0.0502107706745973, 0.03299327846938251]
EX_lyx_L_e_	[0.04034135276546161, 0.029487007747199756, 0.033375730906059754, 0.0502107706745973, 0.03299327846938251]
EX_mal_D_e_	[0.04034135276546161, 0.029487007747199756, 0.033375730906059754, 0.0502107706745973, 0.03299327846938251]
EX_mal_L_e_	[0.04034135276546161, 0.029487007747199756, 0.033375730906059754, 0.0502107706745973, 0.03299327846938251]
EX_malt_e_	[0.04034135276546161, 0.029487007747199756, 0.033375730906059754, 0.0502107706745973, 0.03299327846938251]
EX_man_e_	[0.04034135276546161, 0.029487007747199756, 0.033375730906059754, 0.0502107706745973, 0.03299327846938251]
EX_man6p_e_	[0.04034135276546161, 0.029487007747199756, 0.033375730906059754, 0.0502107706745973, 0.03299327846938251]
EX_manglyc_e_	[0.04034135276546161, 0.029487007747199756, 0.033375730906059754, 0.0502107706745973, 0.03299327846938251]
EX_melib_e_	[0.04034135276546161, 0.029487007747199756, 0.033375730906059754, 0.0502107706745973, 0.03299327846938251]
EX_met_D_e_	[0.04034135276546161, 0.029487007747199756, 0.033375730906059754, 0.0502107706745973, 0.03299327846938251]
EX_met_L_e_	[0.04034135276546161, 0.029487007747199756, 0.033375730906059754, 0.0502107706745973, 0.03299327846938251]
EX_metsox_R_L_e_	[0.04034135276546161, 0.029487007747199756, 0.033375730906059754, 0.0502107706745973, 0.03299327846938251]
EX_metsox_S_L_e_	[0.04034135276546161, 0.029487007747199756, 0.033375730906059754, 0.0502107706745973, 0.03299327846938251]
EX_mg2_e_	[0.04034135276546161, 0.029487007747199756, 0.033375730906059754, 0.0502107706745973, 0.03299327846938251]
EX_mmet_e_	[0.04034135276546161, 0.029487007747199756, 0.033375730906059754, 0.0502107706745973, 0.03299327846938251]
EX_mn2_e_	[0.04034135276546161, 0.029487007747199756, 0.033375730906059754, 0.0502107706745973, 0.03299327846938251]
EX_mnl_e_	[0.04034135276546161, 0.029487007747199756, 0.033375730906059754, 0.0502107706745973, 0.03299327846938251]
EX_mobd_e_	[0.04034135276546161, 0.029487007747199756, 0.033375730906059754, 0.0502107706745973, 0.03299327846938251]
EX_mso3_e_	[0.04034135276546161, 0.029487007747199756, 0.033375730906059754, 0.0502107706745973, 0.03299327846938251]
EX_n2o_e_	[0.04034135276546161, 0.029487007747199756, 0.033375730906059754, 0.0502107706745973, 0.03299327846938251]
EX_na1_e_	[0.04034135276546161, 0.029487007747199756, 0.033375730906059754, 0.0502107706745973, 0.03299327846938251]
EX_nac_e_	[0.04034135276546161, 0.029487007747199756, 0.033375730906059754, 0.0502107706745973, 0.03299327846938251]
EX_nh4_e_	[0.04034135276546161, 0.029487007747199756, 0.033375730906059754, 0.0502107706745973, 0.03299327846938251]
EX_ni2_e_	[0.04034135276546161, 0.029487007747199756, 0.033375730906059754, 0.0502107706745973, 0.03299327846938251]
EX_nmn_e_	[0.04034135276546161, 0.029487007747199756, 0.033375730906059754, 0.0502107706745973, 0.03299327846938251]
EX_no_e_	[0.04034135276546161, 0.029487007747199756, 0.033375730906059754, 0.0502107706745973, 0.03299327846938251]
EX_no2_e_	[0.04034135276546161, 0.029487007747199756, 0.033375730906059754, 0.0502107706745973, 0.03299327846938251]
EX_no3_e_	[0.04034135276546161, 0.029487007747199756, 0.033375730906059754, 0.0502107706745973, 0.03299327846938251]
EX_o2_e_	[0.04034135276546161, 0.029487007747199756, 0.033375730906059754, 0.0502107706745973, 0.03299327846938251]
EX_o2s_e_	[0.04034135276546161, 0.029487007747199756, 0.033375730906059754, 0.0502107706745973, 0.03299327846938251]
EX_oaa_e_	[0.04034135276546161, 0.029487007747199756, 0.033375730906059754, 0.0502107706745973, 0.03299327846938251]
EX_ocdca_e_	[0.04034135276546161, 0.029487007747199756, 0.033375730906059754, 0.0502107706745973, 0.03299327846938251]
EX_ocdcea_e_	[0.04034135276546161, 0.029487007747199756, 0.033375730906059754, 0.0502107706745973, 0.03299327846938251]
EX_octa_e_	[0.04034135276546161, 0.029487007747199756, 0.033375730906059754, 0.0502107706745973, 0.03299327846938251]
EX_orn_e_	[0.04034135276546161, 0.029487007747199756, 0.033375730906059754, 0.0502107706745973, 0.03299327846938251]
EX_orot_e_	[0.04034135276546161, 0.029487007747199756, 0.033375730906059754, 0.0502107706745973, 0.03299327846938251]
EX_pacald_e_	[0.04034135276546161, 0.029487007747199756, 0.033375730906059754, 0.0502107706745973, 0.03299327846938251]
EX_peamn_e_	[0.04034135276546161, 0.029487007747199756, 0.033375730906059754, 0.0502107706745973, 0.03299327846938251]
EX_phe_L_e_	[0.04034135276546161, 0.029487007747199756, 0.033375730906059754, 0.0502107706745973, 0.03299327846938251]
EX_pheme_e_	[0.04034135276546161, 0.029487007747199756, 0.033375730906059754, 0.0502107706745973, 0.03299327846938251]
EX_pi_e_	[0.04034135276546161, 0.029487007747199756, 0.033375730906059754, 0.0502107706745973, 0.03299327846938251]
EX_pnto_R_e_	[0.04034135276546161, 0.029487007747199756, 0.033375730906059754, 0.0502107706745973, 0.03299327846938251]
EX_ppa_e_	[0.04034135276546161, 0.029487007747199756, 0.033375730906059754, 0.0502107706745973, 0.03299327846938251]
EX_ppal_e_	[0.04034135276546161, 0.029487007747199756, 0.033375730906059754, 0.0502107706745973, 0.03299327846938251]
EX_pppn_e_	[0.04034135276546161, 0.029487007747199756, 0.033375730906059754, 0.0502107706745973, 0.03299327846938251]
EX_ppt_e_	[0.04034135276546161, 0.029487007747199756, 0.033375730906059754, 0.0502107706745973, 0.03299327846938251]
EX_pro_L_e_	[0.04034135276546161, 0.029487007747199756, 0.033375730906059754, 0.0502107706745973, 0.03299327846938251]
EX_progly_e_	[0.04034135276546161, 0.029487007747199756, 0.033375730906059754, 0.0502107706745973, 0.03299327846938251]
EX_psclys_e_	[0.04034135276546161, 0.029487007747199756, 0.033375730906059754, 0.0502107706745973, 0.03299327846938251]
EX_pser_L_e_	[0.04034135276546161, 0.029487007747199756, 0.033375730906059754, 0.0502107706745973, 0.03299327846938251]
EX_ptrc_e_	[0.04034135276546161, 0.029487007747199756, 0.033375730906059754, 0.0502107706745973, 0.03299327846938251]
EX_pyr_e_	[0.04034135276546161, 0.029487007747199756, 0.033375730906059754, 0.0502107706745973, 0.03299327846938251]
EX_r5p_e_	[0.04034135276546161, 0.029487007747199756, 0.033375730906059754, 0.0502107706745973, 0.03299327846938251]
EX_rib_D_e_	[0.04034135276546161, 0.029487007747199756, 0.033375730906059754, 0.0502107706745973, 0.03299327846938251]
EX_rmn_e_	[0.04034135276546161, 0.029487007747199756, 0.033375730906059754, 0.0502107706745973, 0.03299327846938251]
EX_sbt_D_e_	[0.04034135276546161, 0.029487007747199756, 0.033375730906059754, 0.0502107706745973, 0.03299327846938251]
EX_ser_D_e_	[0.04034135276546161, 0.029487007747199756, 0.033375730906059754, 0.0502107706745973, 0.03299327846938251]
EX_ser_L_e_	[0.04034135276546161, 0.029487007747199756, 0.033375730906059754, 0.0502107706745973, 0.03299327846938251]
EX_skm_e_	[0.04034135276546161, 0.029487007747199756, 0.033375730906059754, 0.0502107706745973, 0.03299327846938251]
EX_so2_e_	[0.04034135276546161, 0.029487007747199756, 0.033375730906059754, 0.0502107706745973, 0.03299327846938251]
EX_so3_e_	[0.04034135276546161, 0.029487007747199756, 0.033375730906059754, 0.0502107706745973, 0.03299327846938251]
EX_so4_e_	[0.04034135276546161, 0.029487007747199756, 0.033375730906059754, 0.0502107706745973, 0.03299327846938251]
EX_spmd_e_	[0.04034135276546161, 0.029487007747199756, 0.033375730906059754, 0.0502107706745973, 0.03299327846938251]
EX_succ_e_	[0.04034135276546161, 0.029487007747199756, 0.033375730906059754, 0.0502107706745973, 0.03299327846938251]
EX_sucr_e_	[0.04034135276546161, 0.029487007747199756, 0.033375730906059754, 0.0502107706745973, 0.03299327846938251]
EX_sulfac_e_	[0.04034135276546161, 0.029487007747199756, 0.033375730906059754, 0.0502107706745973, 0.03299327846938251]
EX_tartr_L_e_	[0.04034135276546161, 0.029487007747199756, 0.033375730906059754, 0.0502107706745973, 0.03299327846938251]
EX_taur_e_	[0.04034135276546161, 0.029487007747199756, 0.033375730906059754, 0.0502107706745973, 0.03299327846938251]
EX_tcynt_e_	[0.04034135276546161, 0.029487007747199756, 0.033375730906059754, 0.0502107706745973, 0.03299327846938251]
EX_Tf_e_	[0.04034135276546161, 0.029487007747199756, 0.033375730906059754, 0.0502107706745973, 0.03299327846938251]
EX_TfFe3_e_	[0.04034135276546161, 0.029487007747199756, 0.033375730906059754, 0.0502107706745973, 0.03299327846938251]
EX_thm_e_	[0.04034135276546161, 0.029487007747199756, 0.033375730906059754, 0.0502107706745973, 0.03299327846938251]
EX_thr_L_e_	[0.04034135276546161, 0.029487007747199756, 0.033375730906059754, 0.0502107706745973, 0.03299327846938251]
EX_thrp_e_	[0.04034135276546161, 0.029487007747199756, 0.033375730906059754, 0.0502107706745973, 0.03299327846938251]
EX_thym_e_	[0.04034135276546161, 0.029487007747199756, 0.033375730906059754, 0.0502107706745973, 0.03299327846938251]
EX_thymd_e_	[0.04034135276546161, 0.029487007747199756, 0.033375730906059754, 0.0502107706745973, 0.03299327846938251]
EX_tma_e_	[0.04034135276546161, 0.029487007747199756, 0.033375730906059754, 0.0502107706745973, 0.03299327846938251]
EX_tmao_e_	[0.04034135276546161, 0.029487007747199756, 0.033375730906059754, 0.0502107706745973, 0.03299327846938251]
EX_tre_e_	[0.04034135276546161, 0.029487007747199756, 0.033375730906059754, 0.0502107706745973, 0.03299327846938251]
EX_trp_L_e_	[0.04034135276546161, 0.029487007747199756, 0.033375730906059754, 0.0502107706745973, 0.03299327846938251]
EX_tsul_e_	[0.04034135276546161, 0.029487007747199756, 0.033375730906059754, 0.0502107706745973, 0.03299327846938251]
EX_ttdca_e_	[0.04034135276546161, 0.029487007747199756, 0.033375730906059754, 0.0502107706745973, 0.03299327846938251]
EX_ttdcea_e_	[0.04034135276546161, 0.029487007747199756, 0.033375730906059754, 0.0502107706745973, 0.03299327846938251]
EX_tungs_e_	[0.04034135276546161, 0.029487007747199756, 0.033375730906059754, 0.0502107706745973, 0.03299327846938251]
EX_tym_e_	[0.04034135276546161, 0.029487007747199756, 0.033375730906059754, 0.0502107706745973, 0.03299327846938251]
EX_tyr_L_e_	[0.04034135276546161, 0.029487007747199756, 0.033375730906059754, 0.0502107706745973, 0.03299327846938251]
EX_tyrp_e_	[0.04034135276546161, 0.029487007747199756, 0.033375730906059754, 0.0502107706745973, 0.03299327846938251]
EX_uacgam_e_	[0.04034135276546161, 0.029487007747199756, 0.033375730906059754, 0.0502107706745973, 0.03299327846938251]
EX_udpacgal_e_	[0.04034135276546161, 0.029487007747199756, 0.033375730906059754, 0.0502107706745973, 0.03299327846938251]
EX_udpg_e_	[0.04034135276546161, 0.029487007747199756, 0.033375730906059754, 0.0502107706745973, 0.03299327846938251]
EX_udpgal_e_	[0.04034135276546161, 0.029487007747199756, 0.033375730906059754, 0.0502107706745973, 0.03299327846938251]
EX_udpglcur_e_	[0.04034135276546161, 0.029487007747199756, 0.033375730906059754, 0.0502107706745973, 0.03299327846938251]
EX_ump_e_	[0.04034135276546161, 0.029487007747199756, 0.033375730906059754, 0.0502107706745973, 0.03299327846938251]
EX_ura_e_	[0.04034135276546161, 0.029487007747199756, 0.033375730906059754, 0.0502107706745973, 0.03299327846938251]
EX_urea_e_	[0.04034135276546161, 0.029487007747199756, 0.033375730906059754, 0.0502107706745973, 0.03299327846938251]
EX_val_L_e_	[0.04034135276546161, 0.029487007747199756, 0.033375730906059754, 0.0502107706745973, 0.03299327846938251]
EX_xan_e_	[0.04034135276546161, 0.029487007747199756, 0.033375730906059754, 0.0502107706745973, 0.03299327846938251]
EX_xmp_e_	[0.04034135276546161, 0.029487007747199756, 0.033375730906059754, 0.0502107706745973, 0.03299327846938251]
EX_xtsn_e_	[0.04034135276546161, 0.029487007747199756, 0.033375730906059754, 0.0502107706745973, 0.03299327846938251]
EX_xyl_D_e_	[0.04034135276546161, 0.029487007747199756, 0.033375730906059754, 0.0502107706745973, 0.03299327846938251]
EX_xylu_L_e_	[0.04034135276546161, 0.029487007747199756, 0.033375730906059754, 0.0502107706745973, 0.03299327846938251]
EX_zn2_e_	[0.04034135276546161, 0.029487007747199756, 0.033375730906059754, 0.0502107706745973, 0.03299327846938251]
F6PP	[0.23867774189321067, 0.25366879118155194, 0.1756530877840215, 0.3586250546533772, 0.26491943744658364]
F6Ptex	[0.009041744720672018, 0.004494138911532922, 0.006416690089814083, 0.008579884140329489, 0.002900492633519549]
FACOAL100t2pp	[0.0315213765100657, 0.02592247351940306, 0.17291642489338752, 0.04404536602523168, 0.2396959365550161]
FACOAL120t2pp	[0.0315213765100657, 0.02592247351940306, 0.17291642489338752, 0.04404536602523168, 0.2396959365550161]
FACOAL140t2pp	[0.0315213765100657, 0.02592247351940306, 0.17291642489338752, 0.04404536602523168, 0.2396959365550161]
FACOAL141t2pp	[0.0315213765100657, 0.02592247351940306, 0.17291642489338752, 0.04404536602523168, 0.2396959365550161]
FACOAL160t2pp	[0.0315213765100657, 0.02592247351940306, 0.17291642489338752, 0.04404536602523168, 0.2396959365550161]
FACOAL161t2pp	[0.0315213765100657, 0.02592247351940306, 0.17291642489338752, 0.04404536602523168, 0.2396959365550161]
FACOAL180t2pp	[0.0315213765100657, 0.02592247351940306, 0.17291642489338752, 0.04404536602523168, 0.2396959365550161]
FACOAL181t2pp	[0.0315213765100657, 0.02592247351940306, 0.17291642489338752, 0.04404536602523168, 0.2396959365550161]
FACOAL60t2pp	[0.0315213765100657, 0.02592247351940306, 0.17291642489338752, 0.04404536602523168, 0.2396959365550161]
FACOAL80t2pp	[0.0315213765100657, 0.02592247351940306, 0.17291642489338752, 0.04404536602523168, 0.2396959365550161]
FALDtex	[0.009041744720672018, 0.004494138911532922, 0.006416690089814083, 0.008579884140329489, 0.002900492633519549]
FALDtpp	[0.04034135276546161, 0.029487007747199756, 0.033375730906059754, 0.0502107706745973, 0.03299327846938251]
FALGTHLs	[0.04034135276546161, 0.029487007747199756, 0.033375730906059754, 0.0502107706745973, 0.03299327846938251]
FBA	[0.028992845024147576, 0.02117470428781537, 0.02410592418558468, 0.03647384245839658, 0.022199100305048656]
FBP	[0.028992845024147576, 0.021987776121796705, 0.02624293932940728, 0.03647384245839658, 0.022377632410701204]
FCLT	[0.04034135276546161, 0.029487007747199756, 0.033375730906059754, 0.0502107706745973, 0.03299327846938251]
FE2tex	[0.009041744720672018, 0.004494138911532922, 0.006416690089814083, 0.008579884140329489, 0.002900492633519549]
FE3abcpp1	[0.004269911413265512, 0.0011626703832460106, 0.004204069029301479, 0.007542713264735274, 0.0006321921936303811]
FE3Ri	[0.04034135276546161, 0.029487007747199756, 0.033375730906059754, 0.0502107706745973, 0.03299327846938251]
FE3tex	[0.009041744720672018, 0.004494138911532922, 0.006416690089814083, 0.008579884140329489, 0.002900492633519549]
FEROpp	[0.20455121838194804, 0.44293184893052645, 0.5488436544179796, 0.3586250546533772, 0.26491943744658364]
FMNAT	[0.028992845024147576, 0.02117470428781537, 0.02410592418558468, 0.03647384245839658, 0.022199100305048656]
FORtex	[0.009041744720672018, 0.004494138911532922, 0.006416690089814083, 0.008579884140329489, 0.002900492633519549]
FORtpp	[0.028992845024147576, 0.02117470428781537, 0.02410592418558468, 0.03647384245839658, 0.022199100305048656]
FRULYStex	[0.009041744720672018, 0.004494138911532922, 0.006416690089814083, 0.008579884140329489, 0.002900492633519549]
FRUtex	[0.009041744720672018, 0.004494138911532922, 0.006416690089814083, 0.008579884140329489, 0.002900492633519549]
FRUURtex	[0.009041744720672018, 0.004494138911532922, 0.006416690089814083, 0.008579884140329489, 0.002900492633519549]
FUCtex	[0.009041744720672018, 0.004494138911532922, 0.006416690089814083, 0.008579884140329489, 0.002900492633519549]
FUM	[0.028992845024147576, 0.02117470428781537, 0.02410592418558468, 0.03647384245839658, 0.022199100305048656]
FUMR	[0.028992845024147576, 0.02117470428781537, 0.02410592418558468, 0.03647384245839658, 0.022199100305048656]
Fumt1pp	[0.028992845024147576, 0.02117470428781537, 0.02410592418558468, 0.03647384245839658, 0.022199100305048656]
FUMtex	[0.009041744720672018, 0.004494138911532922, 0.006416690089814083, 0.008579884140329489, 0.002900492633519549]
G1PACT	[0.03878089542796848, 0.028897488624910303, 0.03154158450063483, 0.3233900551852737, 0.025780083070534955]
G1Ptex	[0.009041744720672018, 0.004494138911532922, 0.006416690089814083, 0.008579884140329489, 0.002900492633519549]
G1PTT	[0.224271780676064, 0.25366879118155194, 0.1756530877840215, 0.3586250546533772, 0.26491943744658364]
G1SAT	[0.028992845024147576, 0.02117470428781537, 0.02410592418558468, 0.03647384245839658, 0.022199100305048656]
G3PAT120	[0.20455121838194804, 0.25366879118155194, 0.1756530877840215, 0.3586250546533772, 0.26491943744658364]
G3PAT140	[0.20455121838194804, 0.25366879118155194, 0.1756530877840215, 0.3586250546533772, 0.26491943744658364]
G3PAT141	[0.04034135276546161, 0.029487007747199756, 0.033375730906059754, 0.0502107706745973, 0.03299327846938251]
G3PAT160	[0.20455121838194804, 0.25366879118155194, 0.1756530877840215, 0.3586250546533772, 0.26491943744658364]
G3PAT161ab	[0.04034135276546161, 0.029487007747199756, 0.033375730906059754, 0.0502107706745973, 0.03299327846938251]
G3PAT180	[0.20455121838194804, 0.25366879118155194, 0.1756530877840215, 0.3586250546533772, 0.26491943744658364]
G3PAT181	[0.20455121838194804, 0.25366879118155194, 0.1756530877840215, 0.3586250546533772, 0.26491943744658364]
G3PCtex	[0.009041744720672018, 0.004494138911532922, 0.006416690089814083, 0.008579884140329489, 0.002900492633519549]
G3PD2	[0.028992845024147576, 0.02117470428781537, 0.02410592418558468, 0.03647384245839658, 0.022199100305048656]
G3PEtex	[0.009041744720672018, 0.004494138911532922, 0.006416690089814083, 0.008579884140329489, 0.002900492633519549]
G3PGtex	[0.009041744720672018, 0.004494138911532922, 0.006416690089814083, 0.008579884140329489, 0.002900492633519549]
G3PItex	[0.009041744720672018, 0.004494138911532922, 0.006416690089814083, 0.008579884140329489, 0.002900492633519549]
G3PStex	[0.009041744720672018, 0.004494138911532922, 0.006416690089814083, 0.008579884140329489, 0.002900492633519549]
G5SADs	[0.04034135276546161, 0.029487007747199756, 0.033375730906059754, 0.0502107706745973, 0.03299327846938251]
G5SD	[0.20455121838194804, 0.16906594225950036, 0.1756530877840215, 0.3586250546533772, 0.02544739900601788]
G6PDH2r	[0.028992845024147576, 0.020575672177708015, 0.02410592418558468, 0.03647384245839658, 0.01781078752505768]
G6PP	[0.23867774189321067, 0.25366879118155194, 0.1756530877840215, 0.3586250546533772, 0.26491943744658364]
G6Ptex	[0.009041744720672018, 0.004494138911532922, 0.006416690089814083, 0.008579884140329489, 0.002900492633519549]
GAL1Ptex	[0.009041744720672018, 0.004494138911532922, 0.006416690089814083, 0.008579884140329489, 0.002900492633519549]
GALBDtex	[0.009041744720672018, 0.004494138911532922, 0.006416690089814083, 0.008579884140329489, 0.002900492633519549]
GALCTNLtex	[0.009041744720672018, 0.004494138911532922, 0.006416690089814083, 0.008579884140329489, 0.002900492633519549]
GALCTNtex	[0.009041744720672018, 0.004494138911532922, 0.006416690089814083, 0.008579884140329489, 0.002900492633519549]
GALCTtex	[0.009041744720672018, 0.004494138911532922, 0.006416690089814083, 0.008579884140329489, 0.002900492633519549]
GALT1	[0.20455121838194804, 0.02185067865149683, 0.029197952982591875, 0.3586250546533772, 0.030936686070549665]
GALT2	[0.20455121838194804, 0.024263594128774598, 0.17291642489338752, 0.3586250546533772, 0.1834874516545625]
GALt2pp	[0.028992845024147576, 0.02117470428781537, 0.02410592418558468, 0.03647384245839658, 0.01781078752505768]
GALtex	[0.009041744720672018, 0.004494138911532922, 0.006416690089814083, 0.008579884140329489, 0.002900492633519549]
GALTtex	[0.009041744720672018, 0.004494138911532922, 0.006416690089814083, 0.008579884140329489, 0.002900492633519549]
GALUi	[0.028992845024147576, 0.02117470428781537, 0.02410592418558468, 0.03647384245839658, 0.022199100305048656]
GALURtex	[0.009041744720672018, 0.004494138911532922, 0.006416690089814083, 0.008579884140329489, 0.002900492633519549]
GAMAN6Ptex	[0.009041744720672018, 0.004494138911532922, 0.006416690089814083, 0.008579884140329489, 0.002900492633519549]
GAMtex	[0.009041744720672018, 0.004494138911532922, 0.006416690089814083, 0.008579884140329489, 0.002900492633519549]
GAPD1	[0.20455121838194804, 0.02520956667384372, 0.02720368268462986, 0.3586250546533772, 0.2396959365550161]
GAPD2	[0.028992845024147576, 0.02117470428781537, 0.02410592418558468, 0.03647384245839658, 0.022199100305048656]
GARFT1	[0.20455121838194804, 0.25366879118155194, 0.1756530877840215, 0.3586250546533772, 0.26491943744658364]
GARFT2	[0.20455121838194804, 0.25366879118155194, 0.1756530877840215, 0.3586250546533772, 0.26491943744658364]
